id,year,gender,school_dependence,ivm_colegio,nem,nem_score,rank_score,ptje_ponderado,ptje_leng_paes,ptje_m1_paes,ptje_m2_paes,alerta_cero,deserta,target
3908,2024,M,Particular Subvencionado,0.0,6.23,780.0,818.0,714.75,956.0,896.0,691.0,Riesgo Alto,0.0,1
3909,2024,M,Particular Subvencionado,0.0,6.35,815.0,887.0,673.3000000000001,775.0,598.0,447.0,Riesgo Bajo,0.0,0
3910,2024,M,Municipal,0.0,6.43,837.0,924.0,608.55,384.0,485.0,377.0,Riesgo Alto,0.0,1
3911,2024,M,Particular Subvencionado,0.0,6.53,865.0,910.0,785.25,928.0,935.0,751.0,Riesgo Mínimo,0.0,0
3912,2024,M,Municipal,0.0,5.63,609.0,609.0,500.90000000000003,495.0,485.0,377.0,Riesgo Alto,0.0,1
3913,2024,M,Particular Subvencionado,0.0,6.88,965.0,981.0,683.7,757.0,485.0,377.0,Riesgo Medio,0.0,1
3914,2024,F,Particular Subvencionado,0.0,6.1,742.0,767.0,675.1500000000001,975.0,623.0,471.0,Riesgo Bajo,0.0,0
3915,2024,M,Particular Subvencionado,0.0,6.15,757.0,765.0,581.9000000000001,524.0,520.0,403.0,Riesgo Alto,0.0,1
3916,2024,F,Particular Subvencionado,0.0,5.48,567.0,567.0,537.1,857.0,669.0,489.0,Riesgo Bajo,0.0,0
3917,2024,M,Particular Subvencionado,0.0,6.28,793.0,803.0,730.1,785.0,935.0,751.0,Riesgo Mínimo,0.0,0
3918,2024,M,Municipal,0.0,5.5,572.0,572.0,571.6,732.0,638.0,478.0,Riesgo Medio,1.0,1
3919,2024,M,Particular Subvencionado,0.0,6.48,851.0,867.0,744.0000000000001,846.0,879.0,673.0,Riesgo Mínimo,0.0,0
3920,2024,F,Particular Subvencionado,0.0,6.63,893.0,914.0,699.35,745.0,843.0,643.0,Riesgo Alto,0.0,1
3921,2024,F,Municipal,0.0,6.88,965.0,973.0,706.25,757.0,661.0,485.0,Riesgo Alto,1.0,1
3922,2024,F,Particular Subvencionado,0.0,6.28,793.0,802.0,624.5,740.0,638.0,478.0,Riesgo Alto,0.0,1
3923,2024,M,Particular Subvencionado,0.0,6.9,970.0,1000.0,820.1499999999999,956.0,998.0,911.0,Riesgo Bajo,0.0,0
3924,2024,F,Municipal,0.0,5.6,601.0,601.0,509.1,745.0,449.0,355.0,Riesgo Alto,1.0,1
3925,2024,F,Municipal,0.0,6.0,715.0,716.0,610.6500000000001,732.0,598.0,447.0,Riesgo Medio,0.0,1
3926,2024,M,Particular Subvencionado,0.0,5.93,694.0,694.0,595.8000000000001,641.0,623.0,471.0,Riesgo Medio,0.0,1
3927,2024,M,Municipal,0.0,6.05,729.0,751.0,657.9000000000001,648.0,814.0,613.0,Riesgo Bajo,1.0,0
3928,2024,F,Municipal,0.0,6.23,780.0,812.0,671.5,775.0,623.0,471.0,Riesgo Bajo,0.0,0
3929,2024,M,Municipal,0.0,6.25,787.0,819.0,609.3000000000001,579.0,520.0,403.0,Riesgo Alto,1.0,1
3930,2024,M,Municipal,0.0,6.65,900.0,971.0,717.95,864.0,582.0,436.0,Riesgo Bajo,0.0,0
3931,2024,F,Municipal,0.0,6.15,757.0,766.0,552.85,579.0,475.0,370.0,Riesgo Alto,1.0,1
3932,2024,M,Municipal,0.0,5.98,709.0,739.0,622.8,785.0,609.0,459.0,Riesgo Medio,0.0,1
3933,2024,M,Particular Subvencionado,0.0,6.25,785.0,813.0,687.5000000000001,728.0,814.0,613.0,Riesgo Bajo,1.0,0
3934,2024,M,Municipal,0.0,6.1,743.0,784.0,624.45,732.0,548.0,418.0,Riesgo Alto,0.0,1
3935,2024,M,Municipal,0.0,6.38,823.0,862.0,657.1500000000001,618.0,582.0,436.0,Riesgo Medio,0.0,1
3936,2024,M,Particular Subvencionado,0.0,5.8,657.0,679.0,679.4,872.0,896.0,691.0,Riesgo Mínimo,0.0,0
3938,2024,M,Municipal,0.0,5.55,587.0,587.0,542.7,524.0,598.0,447.0,Riesgo Alto,0.0,1
3939,2024,M,Particular Subvencionado,0.0,6.08,736.0,736.0,633.0,701.0,623.0,471.0,Riesgo Medio,0.0,1
3940,2024,M,Particular Subvencionado,0.0,5.58,594.0,594.0,558.9,599.0,609.0,459.0,Riesgo Alto,0.0,1
3941,2024,M,Particular Subvencionado,0.0,6.23,780.0,842.0,647.6999999999999,701.0,567.0,425.0,Riesgo Medio,0.0,1
3942,2024,M,Municipal,0.0,5.6,601.0,601.0,564.2,738.0,582.0,436.0,Riesgo Alto,0.0,1
3943,2024,M,Particular Subvencionado,0.0,6.05,729.0,774.0,651.25,859.0,638.0,478.0,Riesgo Bajo,0.0,0
3944,2024,F,Particular Subvencionado,0.0,6.13,751.0,757.0,687.0,915.0,896.0,691.0,Riesgo Mínimo,0.0,0
3952,2024,M,Particular Subvencionado,0.0,5.55,587.0,587.0,507.00000000000006,592.0,485.0,377.0,Riesgo Alto,1.0,1
3953,2024,M,Particular Subvencionado,0.0,6.25,787.0,850.0,634.35,538.0,582.0,436.0,Riesgo Alto,0.0,1
3954,2024,F,Particular Subvencionado,0.0,6.25,785.0,819.0,686.3000000000001,872.0,623.0,471.0,Riesgo Medio,0.0,1
3955,2024,M,Particular Subvencionado,0.0,5.23,491.0,491.0,504.2,661.0,582.0,436.0,Riesgo Alto,0.0,1
3956,2024,M,Municipal,0.0,6.08,738.0,804.0,575.5,641.0,475.0,370.0,Riesgo Alto,1.0,1
3957,2024,M,Particular Subvencionado,0.0,5.23,491.0,491.0,543.5999999999999,592.0,743.0,558.0,Riesgo Medio,0.0,1
3958,2024,F,Particular Subvencionado,0.0,6.35,815.0,830.0,705.85,688.0,843.0,643.0,Riesgo Bajo,0.0,0
3959,2024,M,Municipal,0.0,5.33,523.0,523.0,519.4000000000001,682.0,743.0,558.0,Riesgo Bajo,1.0,0
3960,2024,M,Particular Subvencionado,0.0,5.73,637.0,637.0,616.9000000000001,820.0,687.0,503.0,Riesgo Bajo,0.0,0
3975,2024,M,Particular Subvencionado,0.0,5.78,650.0,650.0,701.05,899.0,998.0,911.0,Riesgo Alto,0.0,1
3992,2024,F,Particular Subvencionado,0.0,6.78,937.0,1000.0,785.0999999999999,882.0,977.0,828.0,Riesgo Medio,0.0,1
3995,2024,M,Particular Subvencionado,0.0,6.1,742.0,746.0,662.4,784.0,713.0,533.0,Riesgo Mínimo,1.0,0
4048,2024,F,Particular Subvencionado,0.0,6.95,985.0,1000.0,827.75,958.0,987.0,852.0,Riesgo Mínimo,0.0,0
4066,2024,F,Municipal,0.0,6.53,865.0,953.0,702.0,868.0,587.0,440.0,Riesgo Medio,1.0,1
4096,2024,M,Particular Subvencionado,0.0,6.8,942.0,977.0,776.25,975.0,967.0,810.0,Riesgo Bajo,0.0,0
4098,2024,M,Municipal,0.0,6.5,856.0,909.0,707.35,815.0,915.0,724.0,Riesgo Bajo,0.0,0
4100,2024,M,Particular Subvencionado,0.0,5.25,495.0,495.0,662.0000000000001,882.0,998.0,911.0,Riesgo Bajo,0.0,0
4109,2024,M,Municipal,0.0,6.45,843.0,908.0,737.65,685.0,887.0,681.0,Riesgo Mínimo,0.0,0
4112,2024,F,Particular Subvencionado,0.0,6.08,736.0,734.0,704.2,846.0,935.0,751.0,Riesgo Bajo,1.0,0
4115,2024,M,Particular Subvencionado,0.0,6.7,914.0,1000.0,782.6499999999999,803.0,996.0,870.0,Riesgo Mínimo,0.0,0
4123,2024,M,Municipal,0.0,6.23,779.0,803.0,757.9000000000001,988.0,931.0,746.0,Riesgo Medio,0.0,1
4136,2024,F,Particular Subvencionado,0.0,6.3,799.0,819.0,645.6,854.0,601.0,451.0,Riesgo Alto,1.0,1
4153,2024,F,Municipal,0.0,6.5,856.0,880.0,778.5499999999998,991.0,984.0,848.0,Riesgo Alto,0.0,1
4158,2024,F,Particular Subvencionado,0.0,6.48,851.0,887.0,701.8499999999999,866.0,862.0,661.0,Riesgo Alto,0.0,1
4167,2024,F,Particular Pagado,0.0,6.23,779.0,803.0,736.5,917.0,984.0,848.0,Riesgo Alto,0.0,1
4184,2024,M,Particular Subvencionado,0.0,5.53,580.0,580.0,657.2499999999999,925.0,967.0,810.0,Riesgo Bajo,0.0,0
4226,2024,M,Municipal,0.0,6.5,857.0,925.0,760.3000000000001,902.0,819.0,617.0,Riesgo Medio,0.0,1
4238,2024,M,Particular Subvencionado,0.0,5.8,658.0,660.0,644.4499999999999,815.0,896.0,691.0,Riesgo Bajo,0.0,0
4261,2024,M,Municipal,0.0,5.9,686.0,733.0,573.55,592.0,524.0,407.0,Riesgo Alto,1.0,1
4262,2024,M,Particular Subvencionado,0.0,5.48,571.0,571.0,572.2,832.0,582.0,436.0,Riesgo Alto,1.0,1
4263,2024,M,Particular Subvencionado,0.0,5.78,650.0,650.0,626.3,832.0,687.0,503.0,Riesgo Bajo,0.0,0
4264,2024,M,Municipal,0.0,6.05,729.0,737.0,597.9,682.0,623.0,471.0,Riesgo Medio,0.0,1
4268,2024,M,Particular Subvencionado,0.0,6.43,837.0,870.0,676.3,728.0,814.0,613.0,Riesgo Alto,0.0,1
4269,2024,M,Particular Subvencionado,0.0,5.48,567.0,567.0,644.2,807.0,935.0,751.0,Riesgo Mínimo,0.0,0
4270,2024,M,Particular Subvencionado,0.0,6.0,713.0,728.0,663.4999999999999,917.0,814.0,613.0,Riesgo Alto,0.0,1
4271,2024,M,Municipal,0.0,5.48,571.0,571.0,502.9,495.0,524.0,407.0,Riesgo Alto,1.0,1
4272,2024,M,Particular Subvencionado,0.0,5.33,519.0,519.0,540.8000000000001,670.0,598.0,447.0,Riesgo Alto,0.0,1
4277,2024,M,Particular Pagado,0.0,6.5,856.0,861.0,754.65,895.0,977.0,828.0,Riesgo Alto,0.0,1
4278,2024,F,Particular Subvencionado,0.0,6.2,771.0,793.0,636.0,807.0,548.0,418.0,Riesgo Medio,0.0,1
4279,2024,F,Municipal,0.0,5.43,554.0,554.0,514.5500000000001,713.0,524.0,407.0,Riesgo Alto,0.0,1
4280,2024,F,Particular Subvencionado,0.0,6.75,928.0,967.0,821.9499999999999,959.0,996.0,870.0,Riesgo Bajo,0.0,0
4281,2024,M,Municipal,0.0,6.53,865.0,873.0,778.1999999999999,911.0,996.0,870.0,Riesgo Bajo,0.0,0
4283,2024,M,Particular Subvencionado,0.0,6.23,779.0,795.0,744.8,971.0,879.0,673.0,Riesgo Medio,0.0,1
4299,2024,M,Particular Subvencionado,0.0,6.43,837.0,854.0,655.1500000000001,846.0,843.0,643.0,Riesgo Medio,0.0,1
4300,2024,F,Particular Pagado,0.0,6.4,828.0,850.0,747.1999999999999,882.0,896.0,691.0,Riesgo Bajo,0.0,0
4301,2024,M,Particular Subvencionado,0.0,6.5,856.0,920.0,790.0499999999998,745.0,996.0,870.0,Riesgo Medio,0.0,1
4302,2024,M,Particular Subvencionado,0.0,6.08,736.0,742.0,696.45,864.0,977.0,828.0,Riesgo Bajo,1.0,0
4303,2024,M,Particular Subvencionado,0.0,6.8,942.0,966.0,820.6,882.0,1000.0,977.0,Riesgo Bajo,0.0,0
4323,2024,F,Particular Subvencionado,0.0,6.68,907.0,909.0,827.7,875.0,1000.0,977.0,Riesgo Mínimo,0.0,0
4324,2024,M,Particular Subvencionado,0.0,6.7,914.0,927.0,721.25,911.0,814.0,613.0,Riesgo Alto,0.0,1
4325,2024,F,Particular Subvencionado,0.0,6.53,865.0,894.0,759.45,803.0,935.0,751.0,Riesgo Mínimo,0.0,0
4331,2024,M,Particular Subvencionado,0.0,6.18,765.0,801.0,726.8,911.0,984.0,848.0,Riesgo Alto,0.0,1
4332,2024,F,Particular Subvencionado,0.0,6.48,851.0,970.0,693.35,748.0,582.0,436.0,Riesgo Medio,0.0,1
4333,2024,M,Particular Subvencionado,0.0,6.75,928.0,969.0,767.5500000000001,803.0,984.0,848.0,Riesgo Bajo,0.0,0
4346,2024,M,Particular Subvencionado,0.0,5.75,643.0,643.0,697.05,875.0,1000.0,977.0,Riesgo Medio,0.0,1
4359,2024,M,Particular Pagado,0.0,6.15,757.0,757.0,724.3000000000001,857.0,935.0,751.0,Riesgo Medio,0.0,1
4360,2024,F,Municipal,0.0,6.2,771.0,855.0,769.1499999999999,938.0,1000.0,977.0,Riesgo Medio,0.0,1
4361,2024,M,Particular Pagado,0.0,6.53,865.0,868.0,707.35,850.0,879.0,673.0,Riesgo Alto,0.0,1
4369,2024,F,Particular Subvencionado,0.0,6.48,851.0,871.0,764.6999999999998,859.0,996.0,870.0,Riesgo Medio,0.0,1
4370,2024,F,Particular Subvencionado,0.0,6.5,856.0,866.0,724.6499999999999,875.0,967.0,810.0,Riesgo Mínimo,0.0,0
4371,2024,F,Municipal,0.0,6.45,842.0,895.0,657.85,864.0,623.0,471.0,Riesgo Alto,1.0,1
4372,2024,M,Particular Pagado,0.0,6.33,808.0,825.0,747.15,866.0,996.0,870.0,Riesgo Mínimo,1.0,0
4373,2024,M,Municipal,0.0,6.4,829.0,923.0,638.3000000000001,648.0,524.0,407.0,Riesgo Medio,0.0,1
4379,2024,F,Municipal,0.0,6.65,900.0,953.0,721.8499999999999,925.0,783.0,586.0,Riesgo Alto,0.0,1
4380,2024,M,Municipal,0.0,6.23,779.0,830.0,646.75,872.0,707.0,525.0,Riesgo Alto,1.0,1
4381,2024,F,Municipal,0.0,6.7,914.0,1000.0,707.0,719.0,567.0,425.0,Riesgo Medio,0.0,1
4395,2024,M,Particular Subvencionado,0.0,5.85,671.0,671.0,716.5999999999999,886.0,992.0,858.0,Riesgo Medio,0.0,1
4396,2024,F,Particular Subvencionado,0.0,6.6,887.0,917.0,725.5,807.0,707.0,525.0,Riesgo Medio,0.0,1
4397,2024,F,Municipal,0.0,6.33,808.0,831.0,594.3,770.0,505.0,392.0,Riesgo Alto,1.0,1
4398,2024,M,Particular Subvencionado,0.0,6.7,914.0,926.0,754.1000000000001,775.0,879.0,673.0,Riesgo Bajo,0.0,0
4399,2024,M,Particular Pagado,0.0,6.53,865.0,865.0,783.1999999999999,953.0,992.0,858.0,Riesgo Medio,0.0,1
4400,2024,F,Particular Subvencionado,0.0,5.73,636.0,636.0,683.0999999999999,820.0,1000.0,977.0,Riesgo Mínimo,0.0,0
4401,2024,M,Particular Subvencionado,0.0,6.45,842.0,868.0,775.3,895.0,952.0,780.0,Riesgo Bajo,0.0,0
4402,2024,F,Particular Pagado,0.0,6.0,713.0,716.0,754.3500000000001,886.0,1000.0,977.0,Riesgo Mínimo,0.0,0
4403,2024,M,Particular Subvencionado,0.0,6.25,785.0,802.0,681.8,820.0,896.0,691.0,Riesgo Bajo,0.0,0
4417,2024,F,Particular Pagado,0.0,6.2,771.0,780.0,716.5,928.0,935.0,751.0,Riesgo Mínimo,0.0,0
4418,2024,F,Municipal,0.0,6.6,886.0,899.0,687.6000000000001,745.0,687.0,503.0,Riesgo Alto,0.0,1
4420,2024,F,Particular Subvencionado,0.0,6.6,886.0,947.0,639.85,701.0,548.0,418.0,Riesgo Alto,0.0,1
4421,2024,F,Municipal,0.0,6.75,928.0,949.0,775.15,886.0,992.0,858.0,Riesgo Mínimo,0.0,0
4422,2024,F,Particular Subvencionado,0.0,6.78,937.0,973.0,811.1,911.0,998.0,911.0,Riesgo Bajo,0.0,0
4423,2024,M,Particular Subvencionado,0.0,6.63,893.0,911.0,737.05,971.0,843.0,643.0,Riesgo Alto,1.0,1
4424,2024,F,Particular Pagado,0.0,6.48,851.0,857.0,747.8000000000001,875.0,992.0,858.0,Riesgo Mínimo,0.0,0
4425,2024,M,Particular Subvencionado,0.0,5.23,491.0,491.0,526.5500000000001,745.0,687.0,503.0,Riesgo Medio,1.0,1
4426,2024,M,Particular Subvencionado,0.0,6.53,865.0,883.0,779.9000000000001,928.0,998.0,911.0,Riesgo Bajo,0.0,0
4427,2024,M,Particular Subvencionado,0.0,6.45,842.0,878.0,810.8000000000001,959.0,977.0,828.0,Riesgo Bajo,0.0,0
4428,2024,M,Particular Pagado,0.0,6.15,757.0,757.0,673.05,886.0,843.0,643.0,Riesgo Alto,0.0,1
4429,2024,M,Particular Subvencionado,0.0,6.08,736.0,743.0,610.9,713.0,707.0,525.0,Riesgo Medio,0.0,1
4430,2024,M,Particular Pagado,0.0,5.93,694.0,694.0,745.2000000000002,987.0,977.0,828.0,Riesgo Medio,0.0,1
4431,2024,F,Municipal,0.0,6.73,922.0,1000.0,747.75,857.0,896.0,691.0,Riesgo Medio,1.0,1
4432,2024,M,Particular Pagado,0.0,6.3,799.0,799.0,738.8,837.0,896.0,691.0,Riesgo Medio,0.0,1
4433,2024,F,Particular Subvencionado,0.0,6.85,956.0,967.0,725.35,757.0,783.0,586.0,Riesgo Bajo,0.0,0
4434,2024,F,Particular Subvencionado,0.0,5.73,636.0,636.0,616.9,803.0,879.0,673.0,Riesgo Medio,0.0,1
4435,2024,M,Municipal,0.0,6.78,937.0,961.0,789.8,815.0,992.0,858.0,Riesgo Bajo,0.0,0
4436,2024,M,Particular Subvencionado,0.0,6.48,851.0,901.0,675.75,791.0,743.0,558.0,Riesgo Alto,1.0,1
4437,2024,M,Particular Pagado,0.0,6.33,808.0,808.0,759.8,846.0,1000.0,977.0,Riesgo Medio,1.0,1
4438,2024,M,Particular Subvencionado,0.0,6.3,799.0,870.0,720.3,728.0,992.0,858.0,Riesgo Medio,0.0,1
4439,2024,M,Particular Subvencionado,0.0,6.2,771.0,776.0,720.05,791.0,952.0,780.0,Riesgo Medio,0.0,1
4440,2024,F,Particular Subvencionado,0.0,6.78,937.0,975.0,803.9999999999999,938.0,992.0,858.0,Riesgo Mínimo,0.0,0
4445,2024,M,Particular Subvencionado,0.0,6.33,808.0,995.0,810.1,911.0,1000.0,977.0,Riesgo Bajo,0.0,0
4446,2024,F,Particular Pagado,0.0,6.65,900.0,901.0,739.75,872.0,935.0,751.0,Riesgo Medio,1.0,1
4451,2024,M,Municipal,0.0,6.65,900.0,910.0,753.5000000000001,785.0,879.0,673.0,Riesgo Bajo,0.0,0
4452,2024,M,Particular Subvencionado,0.0,5.85,671.0,680.0,626.8999999999999,701.0,840.0,640.0,Riesgo Alto,0.0,1
4453,2024,F,Municipal,0.0,6.68,909.0,996.0,720.85,959.0,687.0,503.0,Riesgo Alto,0.0,1
4454,2024,M,Particular Subvencionado,0.0,6.45,842.0,855.0,757.45,815.0,996.0,870.0,Riesgo Mínimo,0.0,0
4455,2024,M,Particular Pagado,0.0,6.68,907.0,922.0,833.2499999999999,991.0,1000.0,977.0,Riesgo Bajo,0.0,0
4456,2024,M,Particular Subvencionado,0.0,6.15,757.0,769.0,777.4000000000001,895.0,1000.0,977.0,Riesgo Bajo,0.0,0
4457,2024,F,Municipal,0.0,6.48,851.0,862.0,712.15,899.0,862.0,661.0,Riesgo Alto,0.0,1
4458,2024,F,Particular Pagado,0.0,6.33,808.0,810.0,668.1,803.0,743.0,558.0,Riesgo Alto,0.0,1
4460,2024,F,Particular Subvencionado,0.0,6.4,828.0,902.0,688.3,738.0,843.0,643.0,Riesgo Alto,0.0,1
4461,2024,F,Particular Subvencionado,0.0,6.35,814.0,852.0,744.95,850.0,996.0,870.0,Riesgo Medio,0.0,1
4462,2024,M,Particular Subvencionado,0.0,5.73,636.0,663.0,537.45,596.0,499.0,385.0,Riesgo Alto,1.0,1
4463,2024,M,Particular Subvencionado,0.0,5.73,637.0,649.0,548.9000000000001,608.0,524.0,407.0,Riesgo Alto,0.0,1
4464,2024,M,Particular Subvencionado,0.0,6.3,799.0,827.0,642.9,517.0,609.0,459.0,Riesgo Medio,1.0,1
4479,2024,F,Particular Subvencionado,0.0,6.93,979.0,1000.0,792.6500000000001,857.0,879.0,673.0,Riesgo Mínimo,0.0,0
4480,2024,M,Particular Subvencionado,0.0,6.43,837.0,898.0,801.45,925.0,992.0,858.0,Riesgo Bajo,0.0,0
4481,2024,F,Municipal,0.0,6.4,828.0,854.0,647.3,713.0,707.0,525.0,Riesgo Medio,0.0,1
4482,2024,M,Particular Subvencionado,0.0,5.93,694.0,694.0,630.1,837.0,862.0,661.0,Riesgo Bajo,0.0,0
4483,2024,M,Particular Subvencionado,0.0,5.78,650.0,653.0,568.75,670.0,567.0,425.0,Riesgo Alto,1.0,1
4484,2024,F,Particular Subvencionado,0.0,5.9,685.0,685.0,563.0,698.0,567.0,425.0,Riesgo Alto,0.0,1
4485,2024,M,Particular Pagado,0.0,6.8,942.0,1000.0,803.1499999999999,866.0,998.0,911.0,Riesgo Mínimo,0.0,0
4486,2024,F,Municipal,0.0,5.78,652.0,653.0,519.6999999999999,502.0,520.0,403.0,Riesgo Alto,1.0,1
4487,2024,M,Particular Pagado,0.0,5.8,657.0,657.0,702.5,882.0,984.0,848.0,Riesgo Alto,0.0,1
4488,2024,F,Particular Subvencionado,0.0,6.45,842.0,1000.0,744.35,878.0,906.0,710.0,Riesgo Mínimo,0.0,0
4489,2024,M,Municipal,0.0,5.9,685.0,694.0,699.95,943.0,814.0,613.0,Riesgo Alto,0.0,1
4490,2024,M,Particular Subvencionado,0.0,6.43,837.0,864.0,717.1,846.0,896.0,691.0,Riesgo Alto,1.0,1
4491,2024,F,Particular Subvencionado,0.0,6.78,937.0,1000.0,699.5999999999999,791.0,638.0,478.0,Riesgo Medio,0.0,1
4492,2024,M,Municipal,0.0,6.63,895.0,1000.0,740.8499999999999,915.0,862.0,661.0,Riesgo Alto,1.0,1
4493,2024,M,Particular Pagado,0.0,6.35,814.0,814.0,736.9999999999999,740.0,1000.0,977.0,Riesgo Mínimo,0.0,0
4494,2024,M,Municipal,0.0,6.3,801.0,823.0,751.6,857.0,967.0,810.0,Riesgo Alto,0.0,1
4495,2024,M,Municipal,0.0,6.45,843.0,977.0,695.0500000000001,803.0,743.0,558.0,Riesgo Alto,1.0,1
4496,2024,F,Particular Subvencionado,0.0,6.1,742.0,748.0,732.2,846.0,967.0,810.0,Riesgo Bajo,0.0,0
4497,2024,F,Municipal,0.0,6.48,851.0,895.0,672.0,732.0,598.0,447.0,Riesgo Alto,0.0,1
4498,2024,F,Particular Pagado,0.0,5.95,699.0,722.0,702.5500000000001,929.0,896.0,691.0,Riesgo Mínimo,0.0,0
4500,2024,M,Particular Subvencionado,0.0,6.58,879.0,909.0,775.1,956.0,992.0,858.0,Riesgo Medio,0.0,1
4501,2024,F,Municipal,0.0,5.98,708.0,721.0,571.6,618.0,609.0,459.0,Riesgo Alto,1.0,1
4502,2024,M,Particular Pagado,0.0,5.68,622.0,622.0,659.1000000000001,740.0,952.0,780.0,Riesgo Medio,0.0,1
4503,2024,M,Particular Pagado,0.0,6.2,771.0,771.0,739.7999999999998,850.0,996.0,870.0,Riesgo Medio,0.0,1
4504,2024,M,Municipal,0.0,6.2,771.0,785.0,788.0999999999999,972.0,998.0,911.0,Riesgo Mínimo,0.0,0
4505,2024,M,Particular Subvencionado,0.0,6.98,994.0,1000.0,854.2,938.0,1000.0,977.0,Riesgo Bajo,0.0,0
4506,2024,F,Particular Subvencionado,0.0,6.9,970.0,1000.0,740.3,757.0,879.0,673.0,Riesgo Medio,0.0,1
4507,2024,M,Particular Subvencionado,0.0,6.33,808.0,822.0,687.3999999999999,971.0,743.0,558.0,Riesgo Alto,0.0,1
4508,2024,M,Particular Pagado,0.0,6.33,808.0,815.0,786.35,987.0,998.0,911.0,Riesgo Medio,0.0,1
4509,2024,M,Particular Pagado,0.0,6.48,851.0,868.0,778.6,886.0,996.0,870.0,Riesgo Medio,0.0,1
4510,2024,M,Particular Subvencionado,0.0,6.95,985.0,1000.0,823.2499999999999,837.0,1000.0,977.0,Riesgo Bajo,0.0,0
4511,2024,M,Particular Pagado,0.0,6.6,886.0,912.0,748.9,846.0,952.0,780.0,Riesgo Medio,0.0,1
4513,2024,M,Municipal,0.0,6.13,751.0,760.0,560.6499999999999,641.0,505.0,392.0,Riesgo Alto,1.0,1
4514,2024,F,Particular Subvencionado,0.0,5.9,685.0,685.0,581.25,618.0,687.0,503.0,Riesgo Alto,1.0,1
4515,2024,M,Municipal,0.0,6.65,900.0,933.0,696.65,761.0,814.0,613.0,Riesgo Alto,1.0,1
4516,2024,M,Particular Subvencionado,0.0,6.58,879.0,895.0,757.5999999999999,682.0,996.0,870.0,Riesgo Bajo,0.0,0
4517,2024,M,Particular Subvencionado,0.0,6.88,965.0,987.0,794.8,872.0,992.0,858.0,Riesgo Mínimo,0.0,0
4518,2024,M,Municipal,0.0,6.2,771.0,808.0,589.3,641.0,524.0,407.0,Riesgo Alto,0.0,1
4519,2024,F,Particular Subvencionado,0.0,6.6,886.0,1000.0,671.4999999999999,740.0,520.0,403.0,Riesgo Alto,1.0,1
4520,2024,F,Particular Subvencionado,0.0,6.33,808.0,841.0,744.3499999999999,872.0,879.0,673.0,Riesgo Medio,0.0,1
4521,2024,F,Particular Subvencionado,0.0,6.48,851.0,929.0,677.5999999999999,648.0,814.0,613.0,Riesgo Alto,0.0,1
4522,2024,M,Particular Pagado,0.0,6.73,922.0,935.0,860.15,911.0,998.0,911.0,Riesgo Mínimo,0.0,0
4523,2024,M,Particular Subvencionado,0.0,6.5,856.0,870.0,753.8499999999999,925.0,977.0,828.0,Riesgo Alto,0.0,1
4524,2024,M,Municipal,0.0,6.3,801.0,885.0,617.25,728.0,520.0,403.0,Riesgo Alto,1.0,1
4529,2024,M,Particular Subvencionado,0.0,6.03,722.0,722.0,686.5500000000001,745.0,977.0,828.0,Riesgo Bajo,0.0,0
4530,2024,M,Municipal,0.0,6.0,715.0,723.0,603.6,850.0,659.0,483.0,Riesgo Medio,0.0,1
4531,2024,F,Particular Subvencionado,0.0,6.35,814.0,818.0,697.25,631.0,977.0,828.0,Riesgo Mínimo,0.0,0
4532,2024,M,Particular Pagado,0.0,6.48,851.0,851.0,748.7,872.0,967.0,810.0,Riesgo Bajo,0.0,0
4533,2024,F,Municipal,0.0,6.0,713.0,786.0,730.95,915.0,952.0,780.0,Riesgo Bajo,1.0,0
4534,2024,F,Particular Subvencionado,0.0,6.65,900.0,937.0,729.15,929.0,788.0,590.0,Riesgo Bajo,0.0,0
4545,2024,M,Particular Subvencionado,0.0,5.98,708.0,708.0,730.85,875.0,998.0,911.0,Riesgo Alto,0.0,1
4546,2024,M,Municipal,0.0,6.15,757.0,768.0,710.0,785.0,977.0,828.0,Riesgo Alto,0.0,1
4547,2024,F,Municipal,0.0,6.38,823.0,826.0,703.6,875.0,915.0,724.0,Riesgo Bajo,0.0,0
4548,2024,M,Particular Subvencionado,0.0,6.8,943.0,976.0,718.6500000000001,631.0,879.0,673.0,Riesgo Alto,0.0,1
4549,2024,M,Particular Subvencionado,0.0,6.23,779.0,779.0,707.0,815.0,984.0,848.0,Riesgo Medio,0.0,1
4550,2024,F,Particular Subvencionado,0.0,6.23,779.0,816.0,601.0,785.0,524.0,407.0,Riesgo Medio,0.0,1
4551,2024,F,Municipal,0.0,6.68,909.0,933.0,718.9499999999999,882.0,743.0,558.0,Riesgo Alto,0.0,1
4552,2024,F,Particular Subvencionado,0.0,6.43,837.0,879.0,736.6,832.0,996.0,870.0,Riesgo Mínimo,0.0,0
4553,2024,M,Particular Subvencionado,0.0,6.28,793.0,819.0,730.8,956.0,984.0,848.0,Riesgo Alto,0.0,1
4554,2024,F,Particular Subvencionado,0.0,6.23,779.0,816.0,752.9000000000001,925.0,998.0,911.0,Riesgo Medio,0.0,1
4555,2024,F,Particular Subvencionado,0.0,6.48,851.0,877.0,620.8000000000001,591.0,582.0,436.0,Riesgo Alto,1.0,1
4556,2024,M,Particular Pagado,0.0,5.8,657.0,655.0,715.4000000000001,886.0,998.0,911.0,Riesgo Medio,0.0,1
4557,2024,M,Particular Pagado,0.0,6.38,823.0,823.0,807.6,883.0,998.0,911.0,Riesgo Mínimo,0.0,0
